customer_id,monthly_txn_volume,avg_days_active,num_services_used,has_mobile_app,complaints_last_3mo,received_retention_offer,churned,segment,region,industry_type,customer_notes
CUST_01229,1553.16,14.0,1,0,2.0,0,0,Mid,Nuevo León,Retail,manual_flag
CUST_01230,1998.9,13.0,2,1,0.0,1,0,Mid,Chiapas,Logistics,VIP Client
CUST_01231,620.98,5.0,5,1,0.0,0,0,Low,Baja California,Logistics,APP USER
CUST_01232,3090.29,9.0,3,1,0.0,0,0,High,Coahuila,Services,No recent activity
CUST_01233,1356.61,6.0,1,0,0.0,1,1,Mid,Guanajuato,Retail,Requested callback
CUST_01234,2440.82,6.0,5,1,0.0,1,0,Mid,Hidalgo,Construction,APP USER
CUST_01235,7335.1,14.0,3,1,1.0,0,1,High,Guanajuato,Healthcare,Requested callback
CUST_01236,1641.2,27.0,2,0,1.0,1,0,Mid,Guanajuato,Retail,no contact
CUST_01237,3388.61,12.0,5,0,0.0,0,1,High,Coahuila,Healthcare,Waiting for renewal
CUST_01238,1732.18,9.0,1,1,2.0,0,0,Mid,Hidalgo,Healthcare,VIP Client
CUST_01239,1153.24,9.0,1,1,0.0,0,0,Mid,Puebla,Construction,no contact
CUST_01240,4824.71,2.0,2,1,0.0,0,1,High,Querétaro,Healthcare,N/A
CUST_01241,278.08,14.0,3,1,0.0,0,1,Low,Coahuila,Logistics,Requested callback
CUST_01242,4002.08,6.0,5,1,0.0,0,0,High,Coahuila,Healthcare,N/A
CUST_01243,237.21,29.0,2,0,0.0,1,1,Low,Yucatán,Healthcare,manual_flag
CUST_01244,3725.98,22.0,3,1,1.0,0,0,High,Jalisco,Services,Prefers App
CUST_01245,2022.19,9.0,4,1,0.0,1,1,Mid,Yucatán,Construction,APP USER
CUST_01246,856.28,18.0,4,1,2.0,0,1,Low,Baja California,Retail,manual_flag
CUST_01247,1433.37,24.0,3,0,1.0,0,0,Mid,Guanajuato,Retail,No recent activity
CUST_01248,3262.78,24.0,1,0,0.0,0,1,High,Chiapas,Healthcare,Waiting for renewal
CUST_01249,6890.21,14.0,1,0,2.0,0,1,High,Guanajuato,Construction,manual_flag
CUST_01250,423.66,10.0,4,1,0.0,0,0,Low,Veracruz,Construction,Requested callback
CUST_01251,905.74,3.0,1,1,0.0,0,1,Low,Hidalgo,Construction,no contact
CUST_01252,565.93,20.0,1,0,1.0,0,0,Low,Michoacán,Logistics,N/A
CUST_01253,1721.09,21.0,3,1,2.0,0,0,Mid,Baja California,Healthcare,Late Payment
CUST_01254,3794.54,18.0,3,1,0.0,0,0,High,Querétaro,Retail,APP USER
CUST_01255,,,1,1,,0,0,Low,Veracruz,Retail,manual_flag
CUST_01256,1981.33,27.0,3,1,0.0,0,0,Mid,Puebla,Logistics,Potential Upsell
CUST_01257,3712.6,4.0,5,0,1.0,0,1,High,Querétaro,Logistics,No recent activity
CUST_01258,1416.41,20.0,4,0,0.0,0,0,Mid,Veracruz,Retail,No recent activity
CUST_01259,2324.31,20.0,5,1,0.0,0,0,Mid,Yucatán,Retail,Potential Upsell
CUST_01260,4590.3,25.0,5,1,0.0,1,1,High,Nuevo León,Retail,Potential Upsell
CUST_01261,757.29,10.0,1,0,2.0,0,0,Low,Baja California,Logistics,Potential Upsell
CUST_01262,316.28,11.0,1,1,2.0,0,0,Low,Hidalgo,Services,manual_flag
CUST_01263,2537.2,15.0,5,1,1.0,0,1,Mid,Baja California,Retail,APP USER
CUST_01264,2588.42,19.0,5,1,0.0,1,0,Mid,Veracruz,Services,Potential Upsell
CUST_01265,1336.16,27.0,2,0,0.0,0,0,Mid,Nuevo León,Retail,Requested callback
CUST_01266,1125.21,16.0,2,1,1.0,0,0,Mid,Puebla,Services,no contact
CUST_01267,2053.38,27.0,4,1,0.0,0,0,Mid,Hidalgo,Logistics,Potential Upsell
CUST_01268,744.24,2.0,5,1,0.0,0,0,Low,Baja California,Logistics,APP USER
CUST_01269,745.38,26.0,3,1,0.0,0,0,Low,Veracruz,Services,VIP Client
CUST_01270,3247.89,7.0,2,1,0.0,0,0,High,CDMX,Construction,VIP Client
CUST_01271,695.99,16.0,1,1,1.0,0,1,Low,Sonora,Logistics,N/A
CUST_01272,340.8,26.0,5,1,0.0,0,0,Low,Veracruz,Logistics,VIP Client
CUST_01273,1123.25,7.0,3,1,2.0,0,0,Mid,Veracruz,Construction,Prefers App
CUST_01274,1363.37,19.0,3,1,0.0,0,0,Mid,CDMX,Logistics,APP USER
CUST_01275,2804.62,2.0,3,0,1.0,0,0,Mid,Guanajuato,Retail,manual_flag
CUST_01276,1209.8,25.0,1,1,0.0,0,0,Mid,Coahuila,Construction,Waiting for renewal
CUST_01277,5111.85,4.0,2,1,3.0,1,1,High,Yucatán,Services,Potential Upsell
CUST_01278,2135.11,18.0,3,1,0.0,0,1,Mid,Puebla,Retail,Requested callback
CUST_01279,990.98,17.0,2,1,0.0,0,0,Low,Chiapas,Construction,Late Payment
CUST_01280,2720.72,9.0,4,0,0.0,1,0,Mid,Sonora,Healthcare,Late Payment
CUST_01281,5051.93,29.0,1,1,0.0,0,0,High,Puebla,Logistics,no contact
CUST_01282,3186.38,18.0,2,1,0.0,0,0,High,Yucatán,Services,No recent activity
CUST_01283,458.23,9.0,2,1,1.0,0,1,Low,Puebla,Healthcare,No recent activity
CUST_01284,1462.18,18.0,3,1,0.0,0,0,Mid,Estado de México,Healthcare,VIP Client
CUST_01285,2413.19,26.0,3,1,1.0,0,0,Mid,Nuevo León,Construction,Prefers App
CUST_01286,3094.87,10.0,1,1,0.0,0,0,High,Nuevo León,Logistics,No recent activity
CUST_01287,1729.41,13.0,2,1,2.0,0,1,Mid,Yucatán,Services,no contact
CUST_01288,1543.22,26.0,5,1,0.0,0,0,Mid,Yucatán,Healthcare,manual_flag
CUST_01289,6269.42,20.0,3,1,1.0,1,1,High,Chiapas,Retail,N/A
CUST_01290,3219.19,5.0,3,1,1.0,0,1,High,Jalisco,Services,manual_flag
CUST_01291,2726.79,22.0,4,1,1.0,0,0,Mid,CDMX,Services,Potential Upsell
CUST_01292,1253.77,23.0,1,1,1.0,0,0,Mid,Guanajuato,Services,no contact
CUST_01293,733.94,26.0,2,1,0.0,1,1,Low,Michoacán,Services,APP USER
CUST_01294,2761.06,12.0,2,0,0.0,0,1,Mid,Veracruz,Healthcare,manual_flag
CUST_01295,,,2,0,,0,1,High,Baja California,Retail,N/A
CUST_01296,1991.34,5.0,3,1,0.0,0,0,Mid,Baja California,Healthcare,N/A
CUST_01297,3225.19,15.0,1,1,2.0,0,1,High,Estado de México,Retail,Late Payment
CUST_01298,3282.62,15.0,2,1,0.0,0,1,High,Sonora,Retail,N/A
CUST_01299,3624.89,7.0,5,1,0.0,0,0,High,Estado de México,Healthcare,No recent activity
CUST_01300,449.7,18.0,4,1,0.0,0,1,Low,CDMX,Services,Potential Upsell
CUST_01301,1496.31,3.0,4,1,0.0,0,1,Mid,Veracruz,Healthcare,Potential Upsell
CUST_01302,2880.21,9.0,2,1,1.0,0,1,Mid,Sonora,Construction,manual_flag
CUST_01303,2078.1,5.0,3,1,0.0,0,1,Mid,Baja California,Retail,Potential Upsell
CUST_01304,3289.71,11.0,4,1,1.0,0,0,High,Chiapas,Retail,Late Payment
CUST_01305,2725.62,8.0,4,0,0.0,0,0,Mid,Hidalgo,Services,Potential Upsell
CUST_01306,175.07,5.0,4,1,0.0,0,1,Low,CDMX,Healthcare,Potential Upsell
CUST_01307,4226.67,17.0,4,0,0.0,0,1,High,Coahuila,Logistics,No recent activity
CUST_01308,1346.12,15.0,2,1,0.0,0,0,Mid,CDMX,Retail,Late Payment
CUST_01309,939.04,17.0,1,0,1.0,0,1,Low,CDMX,Retail,No recent activity
CUST_01310,4132.43,26.0,1,1,1.0,0,1,High,Yucatán,Services,Prefers App
CUST_01311,3116.23,10.0,3,0,0.0,1,0,High,Puebla,Services,No recent activity
CUST_01312,4526.34,5.0,5,0,1.0,0,1,High,Guanajuato,Retail,APP USER
CUST_01313,2432.64,25.0,1,1,2.0,0,1,Mid,Nuevo León,Logistics,APP USER
CUST_01314,1480.73,7.0,5,0,0.0,0,0,Mid,CDMX,Logistics,Late Payment
CUST_01315,2230.46,2.0,1,0,2.0,0,1,Mid,CDMX,Logistics,Prefers App
CUST_01316,791.6,8.0,1,1,1.0,0,1,Low,Yucatán,Logistics,manual_flag
CUST_01317,551.13,2.0,3,0,0.0,0,1,Low,Sonora,Logistics,Late Payment
CUST_01318,1174.96,20.0,4,0,1.0,0,1,Mid,Jalisco,Healthcare,Prefers App
CUST_01319,5441.17,9.0,3,0,0.0,0,0,High,Puebla,Retail,N/A
CUST_01320,1279.48,26.0,1,1,0.0,0,0,Mid,Baja California,Healthcare,N/A
CUST_01321,,,4,1,,1,0,Low,Puebla,Retail,manual_flag
CUST_01322,1768.07,2.0,4,1,0.0,0,1,Mid,Michoacán,Services,N/A
CUST_01323,1265.17,2.0,4,1,1.0,0,0,Mid,Michoacán,Construction,Prefers App
CUST_01324,4278.53,8.0,5,0,1.0,0,0,High,Michoacán,Retail,N/A
CUST_01325,5187.89,22.0,1,1,0.0,0,0,High,Chiapas,Logistics,Potential Upsell
CUST_01326,1425.41,14.0,2,1,0.0,0,1,Mid,Sonora,Logistics,N/A
CUST_01327,2430.93,2.0,3,1,0.0,0,1,Mid,Querétaro,Logistics,Prefers App
CUST_01328,2581.27,17.0,5,1,1.0,1,1,Mid,Michoacán,Retail,Late Payment
CUST_01329,1925.57,23.0,3,1,2.0,0,1,Mid,Chiapas,Healthcare,No recent activity
CUST_01330,1663.88,23.0,2,0,2.0,0,1,Mid,Baja California,Healthcare,Late Payment
CUST_01331,882.69,15.0,4,1,1.0,0,1,Low,Sonora,Logistics,Requested callback
CUST_01332,286.63,5.0,2,1,0.0,0,0,Low,Chiapas,Services,No recent activity
CUST_01333,877.96,24.0,3,1,0.0,0,0,Low,Chiapas,Logistics,Late Payment
CUST_01334,1873.5,24.0,2,1,0.0,0,0,Mid,Chiapas,Logistics,Waiting for renewal
CUST_01335,,,1,0,,0,1,Low,Puebla,Services,Requested callback
CUST_01336,2338.59,26.0,2,1,0.0,0,1,Mid,Yucatán,Logistics,Potential Upsell
CUST_01337,2109.36,13.0,1,0,0.0,0,1,Mid,Jalisco,Services,No recent activity
CUST_01338,,,2,0,,0,0,Mid,Nuevo León,Construction,APP USER
CUST_01339,1607.98,22.0,1,1,1.0,0,1,Mid,Michoacán,Services,APP USER
CUST_01340,586.7,16.0,1,1,0.0,1,0,Low,Guanajuato,Logistics,Requested callback
CUST_01341,3580.46,11.0,2,1,1.0,0,0,High,Coahuila,Healthcare,No recent activity
CUST_01342,3538.75,4.0,5,1,2.0,0,0,High,Michoacán,Retail,N/A
CUST_01343,696.4,24.0,4,1,2.0,0,1,Low,Querétaro,Construction,Prefers App
CUST_01344,716.31,21.0,4,0,1.0,0,0,Low,Querétaro,Construction,Waiting for renewal
CUST_01345,888.75,21.0,4,1,0.0,0,1,Low,Baja California,Logistics,Potential Upsell
CUST_01346,2981.77,13.0,1,1,1.0,0,0,Mid,Querétaro,Construction,N/A
CUST_01347,2575.4,2.0,4,1,3.0,0,1,Mid,Sonora,Logistics,Requested callback
CUST_01348,4100.8,2.0,1,1,0.0,0,1,High,Sonora,Retail,APP USER
CUST_01349,4414.18,11.0,5,1,1.0,0,1,High,Guanajuato,Retail,manual_flag
CUST_01350,442.17,19.0,2,1,2.0,1,0,Low,Coahuila,Retail,Potential Upsell
CUST_01351,2907.15,16.0,2,1,1.0,0,1,Mid,Chiapas,Services,manual_flag
CUST_01352,4296.44,3.0,1,1,0.0,0,0,High,Coahuila,Retail,Requested callback
CUST_01353,1525.81,18.0,1,1,0.0,0,1,Mid,Jalisco,Services,N/A
CUST_01354,1963.73,9.0,5,1,2.0,0,0,Mid,Chiapas,Construction,APP USER
CUST_01355,17418.699999999997,23.0,4,1,0.0,0,0,Mid,Nuevo León,Services,Potential Upsell
CUST_01356,1803.16,23.0,5,1,1.0,0,0,Mid,Veracruz,Retail,APP USER
CUST_01357,3572.05,27.0,2,1,0.0,0,1,High,CDMX,Services,Waiting for renewal
CUST_01358,6119.23,27.0,2,1,0.0,0,0,High,Estado de México,Healthcare,Waiting for renewal
CUST_01359,4994.27,10.0,4,1,2.0,1,0,High,Guanajuato,Services,Potential Upsell
CUST_01360,1317.61,22.0,2,1,0.0,0,0,Mid,Veracruz,Logistics,Late Payment
CUST_01361,2436.59,21.0,1,1,0.0,0,1,Mid,Baja California,Healthcare,APP USER
CUST_01362,1014.94,12.0,2,1,0.0,0,1,Mid,Yucatán,Services,APP USER
CUST_01363,1109.62,7.0,3,1,0.0,0,1,Mid,Coahuila,Services,Potential Upsell
CUST_01364,1897.72,25.0,4,1,3.0,0,1,Mid,Puebla,Construction,VIP Client
CUST_01365,1083.45,15.0,4,0,0.0,0,0,Mid,Guanajuato,Logistics,Potential Upsell
CUST_01366,1229.25,2.0,4,0,0.0,0,0,Mid,Estado de México,Retail,Potential Upsell
CUST_01367,2394.28,8.0,3,1,1.0,0,0,Mid,Yucatán,Healthcare,Potential Upsell
CUST_01368,2878.28,25.0,5,1,1.0,0,1,Mid,Nuevo León,Retail,No recent activity
CUST_01369,2823.96,10.0,1,1,1.0,0,1,Mid,Puebla,Retail,no contact
CUST_01370,,,4,0,,0,0,Mid,Chiapas,Logistics,manual_flag
CUST_01371,630.08,25.0,2,0,1.0,0,1,Low,Veracruz,Services,N/A
CUST_01372,1035.26,24.0,1,1,0.0,0,1,Mid,Veracruz,Construction,manual_flag
CUST_01373,2059.35,17.0,2,0,1.0,1,1,Mid,Puebla,Logistics,Requested callback
CUST_01374,4165.29,20.0,1,1,1.0,0,0,High,Yucatán,Logistics,Waiting for renewal
CUST_01375,,,1,1,,0,0,High,Baja California,Logistics,Late Payment
CUST_01376,2508.56,16.0,2,1,0.0,1,1,Mid,Hidalgo,Healthcare,Late Payment
CUST_01377,3339.03,4.0,2,0,0.0,0,0,High,Sonora,Services,Prefers App
CUST_01378,560.41,5.0,1,0,0.0,0,0,Low,Puebla,Logistics,VIP Client
CUST_01379,3276.97,21.0,4,1,1.0,0,1,High,CDMX,Healthcare,VIP Client
CUST_01380,6947.17,23.0,2,0,0.0,1,1,High,Coahuila,Logistics,manual_flag
CUST_01381,1031.89,29.0,3,1,1.0,0,0,Mid,Sonora,Construction,Requested callback
CUST_01382,1263.72,8.0,3,1,1.0,0,0,Mid,Nuevo León,Services,Potential Upsell
CUST_01383,3649.09,13.0,1,0,0.0,0,0,High,Michoacán,Construction,APP USER
CUST_01384,2039.59,5.0,5,0,0.0,0,0,Mid,Hidalgo,Logistics,Potential Upsell
CUST_01385,256.57,11.0,1,0,0.0,0,1,Low,Hidalgo,Healthcare,Waiting for renewal
CUST_01386,1329.2,7.0,1,1,1.0,0,0,Mid,Estado de México,Logistics,N/A
CUST_01387,5173.67,26.0,4,0,0.0,0,0,High,Querétaro,Healthcare,VIP Client
CUST_01388,1598.21,23.0,4,1,0.0,0,1,Mid,Veracruz,Logistics,VIP Client
CUST_01389,1597.15,15.0,5,1,0.0,1,0,Mid,Estado de México,Services,no contact
CUST_01390,3491.31,4.0,5,1,0.0,0,0,High,Michoacán,Healthcare,VIP Client
CUST_01391,2574.41,18.0,5,0,0.0,0,0,Mid,Puebla,Healthcare,VIP Client
CUST_01392,1529.39,12.0,5,1,0.0,0,1,Mid,Michoacán,Services,APP USER
CUST_01393,1193.56,11.0,5,1,0.0,1,0,Mid,Coahuila,Healthcare,VIP Client
CUST_01394,10930.58,27.0,1,1,0.0,0,0,High,Baja California,Retail,manual_flag
CUST_01395,4614.32,22.0,1,1,0.0,0,0,High,Yucatán,Healthcare,Requested callback
CUST_01396,2843.23,11.0,3,1,0.0,1,0,Mid,Puebla,Construction,APP USER
CUST_01397,2973.26,11.0,3,1,0.0,0,0,Mid,Coahuila,Healthcare,Late Payment
CUST_01398,1811.87,4.0,2,1,1.0,0,1,Mid,Michoacán,Healthcare,manual_flag
CUST_01399,2552.16,25.0,1,1,1.0,0,0,Mid,Hidalgo,Construction,APP USER
CUST_01400,1664.7,27.0,5,1,1.0,0,1,Mid,Estado de México,Healthcare,Waiting for renewal
CUST_01401,949.72,16.0,2,0,2.0,0,1,Low,Querétaro,Construction,N/A
CUST_01402,2625.03,18.0,4,1,0.0,0,0,Mid,Guanajuato,Logistics,APP USER
CUST_01403,1552.54,28.0,1,1,1.0,0,0,Mid,Chiapas,Healthcare,Waiting for renewal
CUST_01404,2723.95,19.0,3,0,0.0,0,1,Mid,Jalisco,Logistics,no contact
CUST_01405,3095.13,20.0,1,1,0.0,1,0,High,CDMX,Healthcare,No recent activity
CUST_01406,,,1,0,,0,0,Mid,Estado de México,Logistics,Prefers App
CUST_01407,880.76,13.0,1,0,0.0,1,1,Low,Hidalgo,Logistics,N/A
CUST_01408,1420.59,25.0,1,1,0.0,1,0,Mid,Hidalgo,Logistics,no contact
CUST_01409,1576.8,6.0,4,1,0.0,0,0,Mid,Yucatán,Retail,VIP Client
CUST_01410,3924.6,25.0,3,1,0.0,0,1,High,Puebla,Logistics,manual_flag
CUST_01411,3786.96,28.0,1,1,0.0,0,0,High,Hidalgo,Services,Waiting for renewal
CUST_01412,1089.83,17.0,4,0,1.0,0,0,Mid,Sonora,Logistics,No recent activity
CUST_01413,,,2,1,,0,1,Low,Michoacán,Retail,No recent activity
CUST_01414,8607.02,16.0,1,0,1.0,0,0,High,Puebla,Logistics,APP USER
CUST_01415,2748.51,28.0,4,1,0.0,1,0,Mid,CDMX,Logistics,Waiting for renewal
CUST_01416,534.93,7.0,5,1,1.0,0,0,Low,Coahuila,Services,VIP Client
CUST_01417,,,2,1,,1,0,Mid,CDMX,Services,Requested callback
CUST_01418,4036.29,3.0,3,1,0.0,0,0,High,Baja California,Services,Prefers App
CUST_01419,,,1,1,,1,1,High,Estado de México,Retail,N/A
CUST_01420,6524.16,21.0,1,1,0.0,0,0,High,CDMX,Logistics,Waiting for renewal
CUST_01421,2666.34,10.0,4,0,0.0,0,0,Mid,Hidalgo,Logistics,VIP Client
CUST_01422,2005.23,5.0,3,1,0.0,0,0,Mid,Chiapas,Healthcare,Prefers App
CUST_01423,804.59,6.0,5,0,0.0,0,1,Low,Estado de México,Services,Requested callback
CUST_01424,2135.7,22.0,2,1,0.0,0,0,Mid,Coahuila,Construction,N/A
CUST_01425,908.88,27.0,3,1,0.0,0,1,Low,Querétaro,Retail,Potential Upsell
CUST_01426,1432.05,9.0,1,1,0.0,0,1,Mid,Chiapas,Retail,VIP Client
CUST_01427,3646.46,23.0,4,1,0.0,0,0,High,Querétaro,Logistics,manual_flag
CUST_01428,1658.1,11.0,5,1,0.0,0,0,Mid,Puebla,Services,Late Payment
CUST_01429,1570.74,8.0,4,0,1.0,0,1,Mid,CDMX,Retail,Prefers App
CUST_01430,1923.23,23.0,2,0,1.0,0,1,Mid,Nuevo León,Healthcare,Prefers App
CUST_01431,9427.25,15.0,3,1,0.0,0,0,High,Coahuila,Construction,VIP Client
CUST_01432,724.6,6.0,4,1,0.0,0,1,Low,Estado de México,Services,manual_flag
CUST_01433,2467.02,17.0,4,1,0.0,0,0,Mid,Veracruz,Logistics,no contact
CUST_01434,6148.79,16.0,1,1,0.0,0,1,High,Hidalgo,Logistics,No recent activity
CUST_01435,1918.83,6.0,4,0,0.0,0,0,Mid,Puebla,Services,No recent activity
CUST_01436,4557.46,4.0,5,1,1.0,0,1,High,Coahuila,Healthcare,Prefers App
CUST_01437,573.35,24.0,3,0,1.0,1,1,Low,Michoacán,Services,N/A
CUST_01438,1701.74,11.0,2,0,0.0,0,0,Mid,Coahuila,Logistics,manual_flag
CUST_01439,998.98,6.0,4,0,3.0,1,1,Low,Jalisco,Services,Late Payment
CUST_01440,1903.19,24.0,5,1,2.0,0,1,Mid,Puebla,Services,VIP Client
CUST_01441,19343.9,16.0,2,1,0.0,0,0,Mid,Yucatán,Services,Late Payment
CUST_01442,2091.24,19.0,5,0,2.0,0,1,Mid,Guanajuato,Retail,no contact
CUST_01443,3623.34,26.0,4,1,0.0,0,0,High,Michoacán,Retail,Potential Upsell
CUST_01444,148.02,9.0,4,1,1.0,0,1,Low,Jalisco,Logistics,Requested callback
CUST_01445,1199.65,22.0,3,1,0.0,0,0,Mid,Nuevo León,Construction,Late Payment
CUST_01446,2345.5,3.0,1,1,3.0,1,1,Mid,Baja California,Logistics,N/A
CUST_01447,273.94,23.0,5,0,0.0,0,0,Low,Baja California,Logistics,Waiting for renewal
CUST_01448,3121.86,9.0,1,1,1.0,0,1,High,CDMX,Logistics,No recent activity
CUST_01449,1180.31,24.0,1,0,1.0,0,1,Mid,Estado de México,Services,manual_flag
CUST_01450,1727.54,9.0,2,1,0.0,0,0,Mid,Jalisco,Services,APP USER
CUST_01451,3736.47,5.0,2,1,0.0,0,0,High,Sonora,Services,Waiting for renewal
CUST_01452,4696.48,20.0,5,0,0.0,0,0,High,Yucatán,Healthcare,Late Payment
CUST_01453,3188.65,24.0,1,1,0.0,0,0,High,Guanajuato,Construction,Requested callback
CUST_01454,704.54,19.0,3,0,0.0,0,0,Low,Guanajuato,Logistics,VIP Client
CUST_01455,3078.46,22.0,1,1,0.0,0,1,High,CDMX,Services,VIP Client
CUST_01456,3224.34,24.0,2,0,1.0,0,0,High,Michoacán,Retail,Potential Upsell
CUST_01457,2795.35,2.0,1,1,0.0,0,0,Mid,Jalisco,Healthcare,Requested callback
CUST_01458,5209.34,21.0,4,1,1.0,0,0,High,Baja California,Logistics,no contact
CUST_01459,2132.69,16.0,4,0,0.0,0,0,Mid,Baja California,Logistics,APP USER
CUST_01460,5077.43,19.0,3,1,0.0,1,0,High,Jalisco,Retail,Waiting for renewal
CUST_01461,5057.02,23.0,5,1,1.0,0,0,High,Estado de México,Logistics,Prefers App
CUST_01462,3287.72,13.0,1,1,0.0,0,1,High,Hidalgo,Healthcare,manual_flag
CUST_01463,2495.53,2.0,4,1,0.0,0,0,Mid,Jalisco,Logistics,Potential Upsell
CUST_01464,2806.8,8.0,5,1,2.0,0,0,Mid,Veracruz,Logistics,No recent activity
CUST_01465,5958.63,20.0,4,1,0.0,0,0,High,Baja California,Services,manual_flag
CUST_01466,4161.67,29.0,5,0,1.0,1,1,High,Yucatán,Construction,manual_flag
CUST_01467,788.97,2.0,5,1,0.0,0,1,Low,Nuevo León,Construction,Late Payment
CUST_01468,2681.97,25.0,4,0,0.0,0,0,Mid,Estado de México,Services,Requested callback
CUST_01469,953.28,8.0,2,1,2.0,0,0,Low,Hidalgo,Services,Prefers App
CUST_01470,1150.33,3.0,5,1,0.0,0,1,Mid,Chiapas,Services,Late Payment
CUST_01471,1479.17,8.0,1,1,1.0,0,1,Mid,Baja California,Services,Waiting for renewal
CUST_01472,517.15,20.0,4,1,0.0,0,0,Low,CDMX,Retail,Late Payment
CUST_01473,897.57,14.0,2,0,0.0,0,1,Low,Yucatán,Logistics,no contact
CUST_01474,5397.68,26.0,4,0,1.0,0,0,High,Hidalgo,Logistics,Requested callback
CUST_01475,1144.19,25.0,3,0,1.0,0,0,Mid,Chiapas,Services,no contact
CUST_01476,3637.39,6.0,1,1,0.0,1,1,High,Estado de México,Services,no contact
CUST_01477,2278.2,24.0,3,1,0.0,0,0,Mid,Michoacán,Healthcare,Potential Upsell
CUST_01478,2985.36,20.0,5,1,1.0,0,1,Mid,Baja California,Logistics,APP USER
CUST_01479,3075.23,2.0,5,1,0.0,0,1,High,Nuevo León,Retail,APP USER
CUST_01480,861.21,2.0,3,1,0.0,1,1,Low,Nuevo León,Services,APP USER
CUST_01481,3622.75,28.0,3,1,1.0,0,0,High,Guanajuato,Healthcare,No recent activity
CUST_01482,633.77,19.0,5,0,0.0,0,1,Low,Jalisco,Retail,Requested callback
CUST_01483,1103.12,25.0,2,0,0.0,0,1,Mid,Coahuila,Retail,VIP Client
CUST_01484,3043.96,2.0,1,1,0.0,1,1,High,Coahuila,Healthcare,Waiting for renewal
CUST_01485,809.11,28.0,4,1,0.0,0,0,Low,Yucatán,Construction,N/A
CUST_01486,240.01,29.0,3,1,1.0,0,1,Low,Jalisco,Construction,Late Payment
CUST_01487,2592.05,6.0,1,1,0.0,0,0,Mid,Nuevo León,Logistics,Prefers App
CUST_01488,423.35,10.0,4,1,0.0,0,1,Low,Yucatán,Healthcare,APP USER
CUST_01489,3247.4,13.0,4,1,0.0,0,0,High,Jalisco,Retail,no contact
CUST_01490,1567.62,10.0,3,0,0.0,0,1,Mid,Yucatán,Healthcare,No recent activity
CUST_01491,2565.27,19.0,2,0,0.0,0,1,Mid,Chiapas,Healthcare,no contact
CUST_01492,2530.86,24.0,2,0,1.0,0,0,Mid,Michoacán,Logistics,Prefers App
CUST_01493,3416.43,12.0,1,0,0.0,0,1,High,Baja California,Services,Waiting for renewal
CUST_01494,3106.79,2.0,1,1,0.0,0,0,High,Baja California,Healthcare,Requested callback
CUST_01495,802.24,20.0,5,1,1.0,0,0,Low,Puebla,Construction,Potential Upsell
CUST_01496,1645.2,23.0,2,1,0.0,0,1,Mid,Coahuila,Logistics,Potential Upsell
CUST_01497,2563.08,26.0,1,1,0.0,0,0,Mid,Baja California,Logistics,N/A
CUST_01498,5137.95,11.0,5,0,0.0,0,0,High,Baja California,Services,No recent activity
CUST_01499,3126.78,3.0,4,1,1.0,1,0,High,Jalisco,Services,manual_flag
CUST_01500,4846.0,8.0,1,1,1.0,1,0,High,Guanajuato,Healthcare,Requested callback
CUST_01501,,,5,1,,0,1,Mid,Jalisco,Construction,Prefers App
CUST_01502,4210.94,3.0,2,1,0.0,0,0,High,Veracruz,Retail,Prefers App
CUST_01503,2411.62,20.0,4,1,0.0,1,1,Mid,Querétaro,Retail,Prefers App
CUST_01504,4095.22,7.0,1,1,0.0,0,0,High,Nuevo León,Construction,Potential Upsell
CUST_01505,1503.49,11.0,2,0,1.0,0,1,Mid,Guanajuato,Healthcare,VIP Client
CUST_01506,5531.29,10.0,4,0,0.0,0,0,High,Sonora,Retail,No recent activity
CUST_01507,2878.63,9.0,3,1,0.0,0,0,Mid,Veracruz,Services,Requested callback
CUST_01508,521.1,27.0,2,1,1.0,0,0,Low,Baja California,Healthcare,Potential Upsell
CUST_01509,2625.34,12.0,3,1,0.0,1,0,Mid,Coahuila,Retail,no contact
CUST_01510,3133.96,10.0,1,1,2.0,0,1,High,Hidalgo,Retail,N/A
CUST_01511,3708.73,21.0,5,1,0.0,0,0,High,Guanajuato,Retail,Waiting for renewal
CUST_01512,6811.76,29.0,1,0,0.0,0,0,High,Coahuila,Logistics,no contact
CUST_01513,13143.599999999999,21.0,2,0,2.0,1,1,Mid,Coahuila,Construction,APP USER
CUST_01514,6841.37,10.0,3,0,1.0,0,1,High,Nuevo León,Logistics,Potential Upsell
CUST_01515,2005.73,9.0,3,1,1.0,1,0,Mid,Coahuila,Logistics,APP USER
CUST_01516,1056.17,29.0,4,1,0.0,0,0,Mid,Coahuila,Healthcare,N/A
CUST_01517,1338.44,16.0,1,1,1.0,0,1,Mid,Sonora,Services,APP USER
CUST_01518,3004.88,3.0,1,1,1.0,0,0,High,Baja California,Services,N/A
CUST_01519,923.18,25.0,2,0,0.0,1,1,Low,Querétaro,Retail,No recent activity
CUST_01520,1524.44,2.0,3,0,1.0,0,1,Mid,Veracruz,Services,Waiting for renewal
CUST_01521,2578.61,10.0,2,1,0.0,1,0,Mid,Yucatán,Healthcare,Requested callback
CUST_01522,5503.1,10.0,2,1,0.0,0,1,High,Guanajuato,Retail,no contact
CUST_01523,3636.12,14.0,3,0,2.0,0,0,High,Yucatán,Services,No recent activity
CUST_01524,2068.17,9.0,2,1,0.0,0,0,Mid,Chiapas,Logistics,manual_flag
